FIGHTER,STANCE,EVER_CHAMPION,EVER_INTERIM,EVER_CHALLENGER,KD,TD,SUB.ATT,REV,CTRL,HEAD,BODY,LEG,DISTANCE,CLINCH,GROUND,SIG,TOT.SIG,STR,TOTAL.STR,TOTAL.TD,TOTAL.HEAD,TOTAL.BODY,TOTAL.LEG,TOTAL.DISTANCE,TOTAL.CLINCH,TOTAL.GROUND,OPP_KD,OPP_TD,OPP_SUB.ATT,OPP_REV,OPP_CTRL,OPP_HEAD,OPP_BODY,OPP_LEG,OPP_DISTANCE,OPP_CLINCH,OPP_GROUND,OPP_SIG,OPP_TOT.SIG,OPP_STR,OPP_TOTAL.STR,OPP_TOTAL.TD,OPP_TOTAL.HEAD,OPP_TOTAL.BODY,OPP_TOTAL.LEG,OPP_TOTAL.DISTANCE,OPP_TOTAL.CLINCH,OPP_TOTAL.GROUND,TD_DEF,HEAD_DEF,BODY_DEF,LEG_DEF,DISTANCE_DEF,CLINCH_DEF,GROUND_DEF,SIG_DEF,STR_DEF,TD_%,HEAD_%,BODY_%,LEG_%,DISTANCE_%,CLINCH_%,GROUND_%,SIG_%,STR_%,TD_DEF_%,HEAD_DEF_%,BODY_DEF_%,LEG_DEF_%,DISTANCE_DEF_%,CLINCH_DEF_%,GROUND_DEF_%,SIG_DEF_%,STR_DEF_%
Will Campuzano,Orthodox,No,No,No,0.0,5.0,1.0,2.0,8.766666666666667,75.0,41.0,7.0,105.0,8.0,10.0,123.0,342.0,211.0,446.0,11.0,281.0,51.0,10.0,308.0,13.0,21.0,0.0,15.0,4.0,1.0,20.6,158.0,34.0,35.0,174.0,13.0,40.0,227.0,441.0,297.0,526.0,27.0,361.0,41.0,39.0,374.0,16.0,51.0,12.0,203.0,7.0,4.0,200.0,3.0,11.0,214.0,229.0,0.45454545454545453,0.2669039145907473,0.803921568627451,0.5,0.3409090909090909,0.6153846153846154,0.47619047619047616,0.35964912280701755,0.4730941704035874,0.4444444444444444,0.5623268698060941,0.1707317073170732,0.6153846153846154,0.53475935828877,0.1875,0.21568627450980393,0.4852607709750567,0.435361216730038
Cyrille Diabate,Southpaw,No,No,No,3.0,5.0,1.0,2.0,9.883333333333333,156.0,65.0,33.0,177.0,24.0,53.0,254.0,349.0,340.0,442.0,6.0,237.0,74.0,38.0,260.0,32.0,57.0,2.0,12.0,9.0,2.0,23.28333333333333,60.0,17.0,21.0,49.0,18.0,31.0,98.0,260.0,159.0,338.0,28.0,203.0,32.0,25.0,184.0,25.0,51.0,16.0,143.0,15.0,4.0,135.0,7.0,20.0,162.0,179.0,0.8333333333333334,0.6582278481012658,0.8783783783783784,0.13157894736842105,0.6807692307692308,0.75,0.9298245614035088,0.7277936962750716,0.7692307692307693,0.5714285714285714,0.7044334975369457,0.46875,0.52,0.7336956521739131,0.28,0.3921568627450981,0.6230769230769231,0.529585798816568
Melvin Guillard,Orthodox,No,No,No,13.0,14.0,2.0,2.0,12.933333333333334,300.0,90.0,58.0,312.0,58.0,78.0,448.0,1128.0,519.0,1204.0,21.0,928.0,134.0,66.0,896.0,96.0,136.0,2.0,31.0,11.0,2.0,34.18333333333333,123.0,59.0,85.0,219.0,36.0,12.0,267.0,838.0,515.0,1127.0,89.0,604.0,111.0,123.0,732.0,75.0,31.0,58.0,481.0,52.0,38.0,513.0,39.0,19.0,571.0,612.0,0.6666666666666666,0.3232758620689655,0.6716417910447762,0.21212121212121213,0.3482142857142857,0.6041666666666666,0.5735294117647058,0.3971631205673759,0.43106312292358806,0.651685393258427,0.7963576158940397,0.46846846846846846,0.7479674796747968,0.7008196721311475,0.52,0.6129032258064516,0.6813842482100239,0.5430346051464063
Albert Cheng,Orthodox,No,No,No,0.0,0.0,0.0,0.0,0.1,4.0,1.0,0.0,5.0,0.0,0.0,5.0,12.0,5.0,12.0,1.0,10.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,10.0,0.0,3.0,13.0,0.0,0.0,13.0,45.0,15.0,47.0,0.0,37.0,1.0,7.0,45.0,0.0,0.0,0.0,27.0,1.0,4.0,32.0,0.0,0.0,32.0,32.0,0.0,0.4,0.5,,0.4166666666666667,,,0.4166666666666667,0.4166666666666667,,0.7297297297297297,1.0,1.0,0.7111111111111111,,,0.7111111111111111,0.6808510638297872
John Hathaway,Orthodox,No,No,No,2.0,21.0,7.0,1.0,46.25,274.0,86.0,50.0,209.0,50.0,151.0,410.0,1013.0,1062.0,1780.0,48.0,829.0,128.0,56.0,662.0,79.0,272.0,2.0,16.0,7.0,4.0,26.71666666666667,137.0,48.0,32.0,125.0,37.0,55.0,217.0,571.0,473.0,853.0,41.0,467.0,66.0,38.0,427.0,59.0,85.0,25.0,330.0,18.0,6.0,302.0,22.0,30.0,354.0,380.0,0.4375,0.330518697225573,0.671875,0.375,0.3157099697885196,0.6329113924050633,0.5551470588235294,0.40473840078973344,0.596629213483146,0.6097560975609756,0.7066381156316917,0.2727272727272727,0.5789473684210527,0.7072599531615925,0.3728813559322034,0.3529411764705882,0.6199649737302977,0.4454865181711606
Ivan Menjivar,Orthodox,No,No,No,2.0,2.0,6.0,0.0,4.199999999999999,92.0,63.0,52.0,140.0,32.0,35.0,207.0,568.0,420.0,794.0,7.0,370.0,110.0,88.0,473.0,47.0,48.0,0.0,18.0,7.0,1.0,36.1,107.0,56.0,47.0,132.0,35.0,43.0,210.0,609.0,375.0,812.0,26.0,453.0,96.0,60.0,473.0,48.0,88.0,8.0,346.0,40.0,13.0,341.0,13.0,45.0,399.0,437.0,0.2857142857142857,0.24864864864864866,0.5727272727272728,0.022727272727272728,0.2959830866807611,0.6808510638297872,0.7291666666666666,0.3644366197183099,0.5289672544080605,0.3076923076923077,0.7637969094922737,0.41666666666666663,0.7,0.7209302325581395,0.27083333333333337,0.5113636363636364,0.6551724137931034,0.5381773399014778
Nam Phan,Orthodox,No,No,No,0.0,1.0,1.0,0.0,5.033333333333333,449.0,134.0,24.0,595.0,4.0,8.0,607.0,1690.0,668.0,1753.0,6.0,1450.0,206.0,34.0,1669.0,6.0,15.0,1.0,23.0,2.0,0.0,30.95,613.0,167.0,90.0,708.0,33.0,129.0,870.0,2302.0,1201.0,2688.0,57.0,1919.0,274.0,109.0,2094.0,45.0,163.0,34.0,1306.0,107.0,19.0,1386.0,12.0,34.0,1432.0,1487.0,0.16666666666666666,0.3096551724137931,0.6504854368932039,0.029411764705882353,0.35650089874176155,0.6666666666666666,0.5333333333333333,0.3591715976331361,0.38106103822019394,0.5964912280701755,0.6805627931214174,0.3905109489051095,0.7889908256880733,0.66189111747851,0.2666666666666667,0.20858895705521474,0.6220677671589923,0.5531994047619048
TJ Waldburger,Orthodox,No,No,No,2.0,12.0,19.0,3.0,20.866666666666667,76.0,20.0,24.0,59.0,20.0,41.0,120.0,234.0,183.0,308.0,26.0,183.0,23.0,28.0,144.0,28.0,62.0,2.0,9.0,8.0,1.0,17.4,102.0,24.0,16.0,46.0,35.0,61.0,142.0,237.0,282.0,390.0,15.0,180.0,35.0,22.0,115.0,50.0,72.0,6.0,78.0,11.0,6.0,69.0,15.0,11.0,95.0,108.0,0.46153846153846156,0.41530054644808745,0.8695652173913043,0.42857142857142855,0.4097222222222222,0.7142857142857143,0.6612903225806451,0.5128205128205128,0.5941558441558441,0.4,0.43333333333333335,0.3142857142857143,0.5909090909090908,0.6,0.30000000000000004,0.1527777777777778,0.4008438818565401,0.27692307692307694
Rafaello Oliveira,Orthodox,No,No,No,0.0,14.0,9.0,2.0,30.633333333333333,110.0,38.0,37.0,130.0,16.0,39.0,185.0,554.0,451.0,852.0,38.0,433.0,67.0,54.0,450.0,43.0,61.0,5.0,8.0,10.0,0.0,7.916666666666666,157.0,74.0,54.0,188.0,40.0,57.0,285.0,701.0,422.0,847.0,9.0,530.0,103.0,68.0,569.0,56.0,76.0,1.0,373.0,29.0,14.0,381.0,16.0,19.0,416.0,425.0,0.3684210526315789,0.2540415704387991,0.5671641791044776,0.25925925925925924,0.28888888888888886,0.37209302325581395,0.639344262295082,0.33393501805054154,0.5293427230046949,0.11111111111111116,0.7037735849056603,0.2815533980582524,0.8823529411764706,0.6695957820738137,0.2857142857142857,0.25,0.593437945791726,0.5017709563164109
Cristiano Marcello,Orthodox,No,No,No,0.0,2.0,1.0,0.0,4.366666666666666,117.0,32.0,21.0,151.0,17.0,2.0,170.0,507.0,227.0,581.0,17.0,407.0,64.0,36.0,468.0,34.0,5.0,1.0,5.0,1.0,0.0,11.766666666666667,168.0,29.0,13.0,164.0,30.0,16.0,210.0,495.0,292.0,626.0,6.0,437.0,37.0,21.0,415.0,44.0,36.0,1.0,269.0,8.0,8.0,251.0,14.0,20.0,285.0,334.0,0.11764705882352941,0.28746928746928746,0.5,0.05555555555555555,0.32264957264957267,0.5,0.4,0.33530571992110453,0.39070567986230637,0.16666666666666663,0.6155606407322655,0.21621621621621623,0.7619047619047619,0.6048192771084338,0.31818181818181823,0.5555555555555556,0.5757575757575757,0.5335463258785942
Nick Catone,Southpaw,No,No,No,0.0,23.0,3.0,1.0,33.68333333333333,125.0,35.0,36.0,82.0,47.0,67.0,196.0,439.0,378.0,641.0,52.0,349.0,51.0,39.0,281.0,75.0,83.0,1.0,4.0,13.0,1.0,8.883333333333333,120.0,48.0,48.0,126.0,66.0,24.0,216.0,587.0,294.0,680.0,24.0,467.0,67.0,53.0,461.0,92.0,34.0,20.0,347.0,19.0,5.0,335.0,26.0,10.0,371.0,386.0,0.4423076923076923,0.35816618911174786,0.6862745098039216,0.5897435897435898,0.2918149466192171,0.6266666666666667,0.8072289156626506,0.44646924829157175,0.5897035881435257,0.8333333333333334,0.7430406852248395,0.28358208955223885,0.9245283018867925,0.7266811279826464,0.28260869565217395,0.2941176470588235,0.6320272572402044,0.5676470588235294
Mike Rio,Orthodox,No,No,No,0.0,5.0,2.0,0.0,7.183333333333334,26.0,11.0,12.0,29.0,19.0,1.0,49.0,124.0,93.0,175.0,18.0,94.0,15.0,15.0,92.0,30.0,2.0,2.0,2.0,3.0,3.0,5.699999999999999,57.0,19.0,11.0,51.0,30.0,6.0,87.0,186.0,121.0,225.0,2.0,149.0,24.0,13.0,132.0,47.0,7.0,0.0,92.0,5.0,2.0,81.0,17.0,1.0,99.0,104.0,0.2777777777777778,0.2765957446808511,0.7333333333333333,0.3333333333333333,0.31521739130434784,0.6333333333333333,0.5,0.3951612903225806,0.5314285714285715,0.0,0.6174496644295302,0.20833333333333337,0.8461538461538461,0.6136363636363636,0.36170212765957444,0.1428571428571429,0.532258064516129,0.4622222222222222
Ramiro Hernandez,Orthodox,No,No,No,0.0,0.0,0.0,0.0,0.0,36.0,5.0,3.0,44.0,0.0,0.0,44.0,154.0,46.0,157.0,0.0,142.0,9.0,3.0,152.0,2.0,0.0,2.0,0.0,1.0,0.0,0.4999999999999999,62.0,20.0,7.0,87.0,1.0,1.0,89.0,254.0,89.0,254.0,0.0,213.0,33.0,8.0,247.0,3.0,4.0,0.0,151.0,13.0,1.0,160.0,2.0,3.0,165.0,165.0,,0.2535211267605634,0.5555555555555556,0.0,0.2894736842105263,0.0,,0.2857142857142857,0.2929936305732484,,0.7089201877934272,0.3939393939393939,1.0,0.6477732793522267,0.6666666666666667,0.75,0.6496062992125984,0.6496062992125984
Brian Houston,Orthodox,No,No,No,0.0,1.0,0.0,0.0,1.4833333333333332,20.0,3.0,7.0,24.0,6.0,0.0,30.0,84.0,34.0,88.0,1.0,72.0,5.0,7.0,78.0,6.0,0.0,1.0,1.0,2.0,0.0,2.033333333333333,28.0,11.0,19.0,43.0,9.0,6.0,58.0,124.0,62.0,128.0,8.0,88.0,15.0,21.0,103.0,11.0,10.0,7.0,60.0,4.0,2.0,60.0,2.0,4.0,66.0,66.0,1.0,0.2777777777777778,0.6,0.14285714285714285,0.3076923076923077,1.0,,0.35714285714285715,0.38636363636363635,0.875,0.6818181818181819,0.2666666666666667,0.9523809523809523,0.5825242718446602,0.18181818181818177,0.4,0.532258064516129,0.515625
Quinn Mulhern,Orthodox,No,No,No,0.0,0.0,0.0,0.0,0.0166666666666666,19.0,4.0,2.0,24.0,1.0,0.0,25.0,113.0,33.0,122.0,10.0,87.0,20.0,6.0,109.0,3.0,1.0,1.0,4.0,0.0,0.0,8.466666666666665,26.0,12.0,5.0,32.0,4.0,7.0,43.0,97.0,99.0,159.0,5.0,73.0,16.0,8.0,78.0,8.0,11.0,1.0,47.0,4.0,3.0,46.0,4.0,4.0,54.0,60.0,0.0,0.21839080459770116,0.2,0.0,0.22018348623853212,0.3333333333333333,0.0,0.22123893805309736,0.27049180327868855,0.19999999999999996,0.6438356164383562,0.25,0.5,0.5897435897435898,0.5,0.36363636363636365,0.5567010309278351,0.37735849056603776
Shunichi Shimizu,Orthodox,No,No,No,0.0,0.0,0.0,1.0,1.8166666666666669,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,5.0,15.0,6.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,2.0,4.0,1.0,8.25,59.0,1.0,5.0,7.0,1.0,57.0,65.0,94.0,144.0,175.0,2.0,86.0,1.0,7.0,22.0,1.0,71.0,0.0,27.0,0.0,2.0,15.0,0.0,14.0,29.0,31.0,0.0,0.0,0.0,0.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.0,0.313953488372093,0.0,0.7142857142857143,0.6818181818181819,0.0,0.19718309859154926,0.3085106382978723,0.17714285714285716
Will Chope,Switch,No,No,No,0.0,0.0,0.0,0.0,1.0166666666666666,23.0,2.0,8.0,28.0,5.0,0.0,33.0,121.0,34.0,122.0,5.0,104.0,7.0,10.0,111.0,10.0,0.0,2.0,0.0,0.0,0.0,0.2666666666666666,58.0,14.0,2.0,30.0,41.0,3.0,74.0,139.0,79.0,145.0,0.0,119.0,18.0,2.0,73.0,61.0,5.0,0.0,61.0,4.0,0.0,43.0,20.0,2.0,65.0,66.0,0.0,0.22115384615384615,0.2857142857142857,0.0,0.25225225225225223,0.5,,0.2727272727272727,0.2786885245901639,,0.5126050420168067,0.2222222222222222,1.0,0.589041095890411,0.3278688524590164,0.4,0.4676258992805755,0.45517241379310347
Dave Galera,Orthodox,No,No,No,0.0,0.0,2.0,1.0,0.0833333333333333,15.0,6.0,4.0,8.0,5.0,12.0,25.0,36.0,89.0,109.0,0.0,23.0,9.0,4.0,17.0,6.0,13.0,0.0,6.0,0.0,0.0,13.916666666666666,7.0,0.0,1.0,0.0,1.0,7.0,8.0,12.0,84.0,104.0,7.0,11.0,0.0,1.0,2.0,1.0,9.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,4.0,20.0,,0.6521739130434783,0.6666666666666666,0.0,0.47058823529411764,0.8333333333333334,0.9230769230769231,0.6944444444444444,0.8165137614678899,0.1428571428571429,0.36363636363636365,,-5.0,1.0,0.0,0.2222222222222222,0.33333333333333337,0.1923076923076923
Chris Leben,Southpaw,No,No,No,5.0,17.0,10.0,0.0,52.53333333333333,345.0,95.0,132.0,284.0,162.0,126.0,572.0,1333.0,1791.0,2637.0,37.0,987.0,152.0,194.0,842.0,299.0,192.0,6.0,32.0,8.0,1.0,58.65,396.0,115.0,56.0,326.0,142.0,99.0,567.0,1208.0,925.0,1603.0,71.0,979.0,154.0,75.0,791.0,239.0,178.0,39.0,583.0,39.0,19.0,465.0,97.0,79.0,641.0,678.0,0.4594594594594595,0.3495440729483283,0.625,0.08762886597938144,0.33729216152019004,0.5418060200668896,0.65625,0.4291072768192048,0.6791808873720137,0.5492957746478873,0.5955056179775281,0.2532467532467533,0.5733333333333333,0.5878634639696587,0.40585774058577406,0.4438202247191011,0.5306291390728477,0.42295695570804737
Roger Bowling,Orthodox,No,No,No,0.0,5.0,3.0,0.0,3.8499999999999996,51.0,13.0,15.0,67.0,5.0,7.0,79.0,213.0,95.0,231.0,7.0,169.0,21.0,23.0,198.0,8.0,7.0,1.0,6.0,0.0,0.0,3.833333333333333,86.0,21.0,12.0,72.0,22.0,25.0,119.0,233.0,133.0,247.0,8.0,196.0,25.0,12.0,178.0,26.0,29.0,2.0,110.0,4.0,0.0,106.0,4.0,4.0,114.0,114.0,0.7142857142857143,0.30177514792899407,0.6190476190476191,0.21739130434782608,0.3383838383838384,0.625,1.0,0.37089201877934275,0.41125541125541126,0.25,0.5612244897959184,0.16000000000000003,0.5,0.5955056179775281,0.15384615384615385,0.13793103448275867,0.4892703862660944,0.46153846153846156
Darren Uyenoyama,Orthodox,No,No,No,0.0,4.0,3.0,2.0,9.433333333333334,34.0,17.0,15.0,45.0,8.0,13.0,66.0,165.0,161.0,280.0,15.0,115.0,32.0,18.0,137.0,10.0,18.0,2.0,8.0,0.0,1.0,14.95,59.0,21.0,29.0,84.0,13.0,12.0,109.0,354.0,147.0,405.0,12.0,279.0,38.0,37.0,293.0,19.0,42.0,4.0,220.0,17.0,8.0,209.0,6.0,30.0,245.0,258.0,0.26666666666666666,0.2956521739130435,0.53125,0.2222222222222222,0.3284671532846715,0.8,0.7222222222222222,0.4,0.575,0.33333333333333337,0.7885304659498208,0.4473684210526315,0.7837837837837838,0.7133105802047781,0.3157894736842105,0.7142857142857143,0.692090395480226,0.6370370370370371
Mac Danzig,Orthodox,No,No,No,3.0,12.0,6.0,3.0,30.599999999999998,337.0,95.0,60.0,338.0,97.0,57.0,492.0,986.0,1123.0,1678.0,32.0,802.0,116.0,68.0,762.0,132.0,92.0,2.0,25.0,11.0,4.0,46.46666666666667,289.0,100.0,88.0,243.0,139.0,95.0,477.0,1115.0,750.0,1408.0,48.0,893.0,128.0,94.0,780.0,189.0,146.0,23.0,604.0,28.0,6.0,537.0,50.0,51.0,638.0,658.0,0.375,0.42019950124688277,0.8189655172413793,0.17647058823529413,0.4435695538057743,0.7348484848484849,0.6195652173913043,0.49898580121703856,0.6692491060786651,0.47916666666666663,0.6763717805151176,0.21875,0.7340425531914894,0.6884615384615385,0.26455026455026454,0.34931506849315064,0.5721973094170403,0.4673295454545454
Cody McKenzie,Switch,No,No,No,0.0,9.0,9.0,3.0,15.216666666666667,73.0,12.0,9.0,67.0,12.0,15.0,94.0,274.0,226.0,413.0,36.0,242.0,19.0,13.0,238.0,18.0,18.0,1.0,6.0,7.0,1.0,12.066666666666666,67.0,47.0,21.0,103.0,8.0,24.0,135.0,412.0,200.0,479.0,7.0,301.0,83.0,28.0,367.0,13.0,32.0,1.0,234.0,36.0,7.0,264.0,5.0,8.0,277.0,279.0,0.25,0.30165289256198347,0.631578947368421,0.6923076923076923,0.2815126050420168,0.6666666666666666,0.8333333333333334,0.34306569343065696,0.5472154963680388,0.1428571428571429,0.7774086378737541,0.4337349397590361,0.7857142857142857,0.7193460490463215,0.3846153846153846,0.25,0.6723300970873787,0.5824634655532359
Julie Kedzie,Orthodox,No,No,No,0.0,2.0,0.0,0.0,4.916666666666667,37.0,29.0,16.0,66.0,16.0,0.0,82.0,262.0,154.0,341.0,9.0,210.0,35.0,17.0,242.0,20.0,0.0,0.0,1.0,0.0,0.0,7.116666666666666,37.0,36.0,42.0,73.0,42.0,0.0,115.0,200.0,166.0,253.0,4.0,111.0,42.0,47.0,154.0,46.0,0.0,3.0,74.0,6.0,5.0,81.0,4.0,0.0,85.0,87.0,0.2222222222222222,0.1761904761904762,0.8285714285714286,0.11764705882352941,0.2727272727272727,0.8,,0.31297709923664124,0.45161290322580644,0.75,0.6666666666666667,0.1428571428571429,0.9787234042553191,0.525974025974026,0.08695652173913049,,0.42500000000000004,0.3438735177865613
Nick Ring,Southpaw,No,No,No,0.0,8.0,2.0,0.0,15.466666666666667,141.0,62.0,109.0,246.0,36.0,30.0,312.0,731.0,442.0,891.0,22.0,500.0,88.0,143.0,651.0,45.0,35.0,1.0,10.0,2.0,1.0,14.55,203.0,53.0,52.0,249.0,47.0,12.0,308.0,827.0,504.0,1053.0,21.0,680.0,79.0,68.0,746.0,64.0,17.0,11.0,477.0,26.0,16.0,497.0,17.0,5.0,519.0,549.0,0.36363636363636365,0.282,0.7045454545454546,0.055944055944055944,0.3778801843317972,0.8,0.8571428571428571,0.426812585499316,0.49607182940516276,0.5238095238095238,0.7014705882352941,0.3291139240506329,0.8529411764705882,0.6662198391420912,0.265625,0.2941176470588235,0.6275695284159613,0.5213675213675213
Pat Barry,Orthodox,No,No,No,8.0,0.0,1.0,0.0,6.483333333333333,96.0,12.0,80.0,166.0,7.0,15.0,188.0,361.0,213.0,389.0,2.0,248.0,17.0,96.0,330.0,10.0,21.0,4.0,5.0,7.0,0.0,17.116666666666667,138.0,45.0,62.0,134.0,89.0,22.0,245.0,606.0,421.0,796.0,21.0,461.0,64.0,81.0,452.0,131.0,23.0,16.0,323.0,19.0,19.0,318.0,42.0,1.0,361.0,375.0,0.0,0.3870967741935484,0.7058823529411765,0.0,0.503030303030303,0.7,0.7142857142857143,0.5207756232686981,0.5475578406169666,0.7619047619047619,0.7006507592190889,0.296875,0.9382716049382716,0.7035398230088495,0.32061068702290074,0.04347826086956519,0.5957095709570956,0.4711055276381909
Peggy Morgan,,No,No,No,0.0,0.0,0.0,0.0,5.866666666666666,34.0,0.0,0.0,31.0,0.0,3.0,34.0,147.0,45.0,158.0,0.0,144.0,2.0,1.0,137.0,6.0,4.0,0.0,1.0,3.0,0.0,1.4666666666666666,80.0,35.0,8.0,87.0,29.0,7.0,123.0,185.0,201.0,265.0,2.0,129.0,48.0,8.0,143.0,35.0,7.0,1.0,49.0,13.0,0.0,56.0,6.0,0.0,62.0,64.0,,0.2361111111111111,0.0,0.0,0.22627737226277372,0.0,0.75,0.23129251700680273,0.2848101265822785,0.5,0.3798449612403101,0.27083333333333337,0.875,0.39160839160839156,0.17142857142857137,0.0,0.33513513513513515,0.2415094339622641
Edwin Figueroa,Orthodox,No,No,No,2.0,1.0,3.0,5.0,13.883333333333333,136.0,39.0,18.0,119.0,8.0,66.0,193.0,489.0,282.0,591.0,1.0,410.0,55.0,24.0,359.0,21.0,109.0,2.0,22.0,12.0,0.0,30.316666666666666,143.0,43.0,44.0,173.0,17.0,40.0,230.0,477.0,375.0,643.0,35.0,355.0,65.0,57.0,388.0,28.0,61.0,13.0,212.0,22.0,13.0,215.0,11.0,21.0,247.0,268.0,1.0,0.33170731707317075,0.7090909090909091,0.041666666666666664,0.33147632311977715,0.38095238095238093,0.6055045871559633,0.3946830265848671,0.47715736040609136,0.37142857142857144,0.5971830985915493,0.3384615384615385,0.6140350877192983,0.5541237113402062,0.3928571428571429,0.34426229508196726,0.5178197064989518,0.416796267496112
Chael Sonnen,Southpaw,No,No,Yes,0.0,37.0,4.0,1.0,98.93333333333332,259.0,68.0,83.0,124.0,73.0,213.0,410.0,900.0,1467.0,2104.0,69.0,697.0,101.0,102.0,439.0,105.0,356.0,1.0,11.0,18.0,1.0,18.766666666666666,139.0,41.0,8.0,83.0,35.0,70.0,188.0,497.0,435.0,761.0,26.0,431.0,56.0,10.0,344.0,56.0,97.0,15.0,292.0,15.0,2.0,261.0,21.0,27.0,309.0,326.0,0.5362318840579711,0.3715925394548063,0.6732673267326733,0.3627450980392157,0.2824601366742597,0.6952380952380952,0.598314606741573,0.45555555555555555,0.6972433460076045,0.5769230769230769,0.6774941995359629,0.2678571428571429,-0.10000000000000009,0.7587209302325582,0.375,0.27835051546391754,0.6217303822937625,0.4283837056504599
Jose Maria,Orthodox,No,No,No,0.0,3.0,3.0,0.0,2.15,22.0,8.0,32.0,47.0,12.0,3.0,62.0,116.0,80.0,136.0,11.0,62.0,17.0,37.0,100.0,13.0,3.0,0.0,6.0,0.0,0.0,6.483333333333333,45.0,22.0,10.0,27.0,19.0,31.0,77.0,162.0,132.0,220.0,9.0,123.0,28.0,11.0,97.0,23.0,42.0,3.0,78.0,6.0,1.0,70.0,4.0,11.0,85.0,88.0,0.2727272727272727,0.3548387096774194,0.47058823529411764,0.08108108108108109,0.47,0.9230769230769231,1.0,0.5344827586206896,0.5882352941176471,0.33333333333333337,0.6341463414634146,0.2142857142857143,0.4545454545454546,0.7216494845360825,0.17391304347826086,0.26190476190476186,0.5246913580246914,0.4
Alessio Sakara,Orthodox,No,No,No,4.0,11.0,0.0,2.0,20.55,241.0,49.0,9.0,133.0,56.0,110.0,299.0,626.0,421.0,764.0,14.0,552.0,64.0,10.0,343.0,87.0,196.0,4.0,13.0,3.0,0.0,16.3,150.0,21.0,41.0,107.0,43.0,62.0,212.0,520.0,463.0,808.0,35.0,445.0,24.0,51.0,354.0,69.0,97.0,22.0,295.0,3.0,10.0,247.0,26.0,35.0,308.0,345.0,0.7857142857142857,0.4365942028985507,0.765625,1.1,0.3877551020408163,0.6436781609195402,0.5612244897959183,0.4776357827476038,0.5510471204188482,0.6285714285714286,0.6629213483146068,0.125,0.7450980392156863,0.6977401129943503,0.37681159420289856,0.3608247422680413,0.5923076923076923,0.426980198019802
Michael Kuiper,Orthodox,No,No,No,3.0,5.0,0.0,1.0,7.233333333333333,78.0,12.0,17.0,60.0,20.0,27.0,107.0,195.0,164.0,256.0,9.0,155.0,17.0,23.0,120.0,35.0,40.0,0.0,6.0,5.0,0.0,12.016666666666666,84.0,19.0,15.0,92.0,25.0,1.0,118.0,257.0,158.0,299.0,29.0,214.0,25.0,18.0,219.0,36.0,2.0,23.0,130.0,6.0,3.0,127.0,11.0,1.0,139.0,141.0,0.5555555555555556,0.5032258064516129,0.7058823529411765,0.21739130434782608,0.5,0.5714285714285714,0.675,0.5487179487179488,0.640625,0.7931034482758621,0.6074766355140186,0.24,0.6666666666666667,0.5799086757990868,0.3055555555555556,0.5,0.5408560311284047,0.47157190635451507
Rosi Sexton,Orthodox,No,No,No,0.0,2.0,0.0,1.0,6.616666666666666,95.0,7.0,20.0,109.0,3.0,10.0,122.0,306.0,226.0,430.0,10.0,273.0,8.0,25.0,292.0,4.0,10.0,0.0,1.0,3.0,2.0,8.45,212.0,29.0,9.0,219.0,20.0,11.0,250.0,417.0,376.0,579.0,5.0,375.0,33.0,9.0,381.0,22.0,14.0,4.0,163.0,4.0,0.0,162.0,2.0,3.0,167.0,203.0,0.2,0.34798534798534797,0.875,0.08,0.3732876712328767,0.75,1.0,0.39869281045751637,0.5255813953488372,0.8,0.43466666666666665,0.12121212121212122,0.8888888888888888,0.4251968503937008,0.09090909090909094,0.2142857142857143,0.4004796163069544,0.3506044905008635
Dustin Pague,Orthodox,No,No,No,0.0,4.0,10.0,2.0,13.116666666666667,54.0,18.0,24.0,58.0,13.0,25.0,96.0,179.0,163.0,259.0,9.0,128.0,23.0,28.0,133.0,15.0,31.0,2.0,4.0,1.0,4.0,28.733333333333334,121.0,14.0,38.0,81.0,25.0,67.0,173.0,294.0,350.0,501.0,9.0,236.0,19.0,39.0,166.0,27.0,101.0,5.0,115.0,5.0,1.0,85.0,2.0,34.0,121.0,151.0,0.4444444444444444,0.421875,0.782608695652174,0.14285714285714285,0.43609022556390975,0.8666666666666667,0.8064516129032258,0.5363128491620112,0.6293436293436293,0.5555555555555556,0.4872881355932204,0.26315789473684215,0.8974358974358975,0.5120481927710843,0.07407407407407407,0.3366336633663366,0.41156462585034015,0.3013972055888223
